20211119035905,10.0.0.2,38270,10.0.0.9,5001,3,0.0-1.0,1310720,10485760
20211119035906,10.0.0.2,38270,10.0.0.9,5001,3,1.0-2.0,1179648,9437184
20211119035907,10.0.0.2,38270,10.0.0.9,5001,3,2.0-3.0,1310720,10485760
20211119035908,10.0.0.2,38270,10.0.0.9,5001,3,3.0-4.0,1179648,9437184
20211119035909,10.0.0.2,38270,10.0.0.9,5001,3,4.0-5.0,1179648,9437184
20211119035910,10.0.0.2,38270,10.0.0.9,5001,3,5.0-6.0,1179648,9437184
20211119035911,10.0.0.2,38270,10.0.0.9,5001,3,6.0-7.0,1179648,9437184
20211119035912,10.0.0.2,38270,10.0.0.9,5001,3,7.0-8.0,1179648,9437184
20211119035913,10.0.0.2,38270,10.0.0.9,5001,3,8.0-9.0,1179648,9437184
20211119035914,10.0.0.2,38270,10.0.0.9,5001,3,9.0-10.0,1179648,9437184
20211119035915,10.0.0.2,38270,10.0.0.9,5001,3,10.0-11.0,1179648,9437184
20211119035916,10.0.0.2,38270,10.0.0.9,5001,3,11.0-12.0,1179648,9437184
20211119035917,10.0.0.2,38270,10.0.0.9,5001,3,12.0-13.0,1310720,10485760
20211119035918,10.0.0.2,38270,10.0.0.9,5001,3,13.0-14.0,1179648,9437184
20211119035919,10.0.0.2,38270,10.0.0.9,5001,3,14.0-15.0,1179648,9437184
20211119035920,10.0.0.2,38270,10.0.0.9,5001,3,15.0-16.0,1179648,9437184
20211119035921,10.0.0.2,38270,10.0.0.9,5001,3,16.0-17.0,1179648,9437184
20211119035922,10.0.0.2,38270,10.0.0.9,5001,3,17.0-18.0,1179648,9437184
20211119035923,10.0.0.2,38270,10.0.0.9,5001,3,18.0-19.0,1179648,9437184
20211119035924,10.0.0.2,38270,10.0.0.9,5001,3,19.0-20.0,1310720,10485760
20211119035925,10.0.0.2,38270,10.0.0.9,5001,3,20.0-21.0,1179648,9437184
20211119035926,10.0.0.2,38270,10.0.0.9,5001,3,21.0-22.0,1179648,9437184
20211119035927,10.0.0.2,38270,10.0.0.9,5001,3,22.0-23.0,1179648,9437184
20211119035928,10.0.0.2,38270,10.0.0.9,5001,3,23.0-24.0,1179648,9437184
20211119035929,10.0.0.2,38270,10.0.0.9,5001,3,24.0-25.0,1179648,9437184
20211119035930,10.0.0.2,38270,10.0.0.9,5001,3,25.0-26.0,1179648,9437184
20211119035931,10.0.0.2,38270,10.0.0.9,5001,3,26.0-27.0,1179648,9437184
20211119035932,10.0.0.2,38270,10.0.0.9,5001,3,27.0-28.0,1310720,10485760
20211119035933,10.0.0.2,38270,10.0.0.9,5001,3,28.0-29.0,1179648,9437184
20211119035934,10.0.0.2,38270,10.0.0.9,5001,3,29.0-30.0,1179648,9437184
20211119035935,10.0.0.2,38270,10.0.0.9,5001,3,30.0-31.0,1179648,9437184
20211119035936,10.0.0.2,38270,10.0.0.9,5001,3,31.0-32.0,1179648,9437184
20211119035937,10.0.0.2,38270,10.0.0.9,5001,3,32.0-33.0,1179648,9437184
20211119035938,10.0.0.2,38270,10.0.0.9,5001,3,33.0-34.0,1179648,9437184
20211119035939,10.0.0.2,38270,10.0.0.9,5001,3,34.0-35.0,1310720,10485760
20211119035940,10.0.0.2,38270,10.0.0.9,5001,3,35.0-36.0,1179648,9437184
20211119035941,10.0.0.2,38270,10.0.0.9,5001,3,36.0-37.0,1179648,9437184
20211119035942,10.0.0.2,38270,10.0.0.9,5001,3,37.0-38.0,1179648,9437184
20211119035943,10.0.0.2,38270,10.0.0.9,5001,3,38.0-39.0,1179648,9437184
20211119035944,10.0.0.2,38270,10.0.0.9,5001,3,39.0-40.0,1179648,9437184
20211119035945,10.0.0.2,38270,10.0.0.9,5001,3,40.0-41.0,1179648,9437184
20211119035946,10.0.0.2,38270,10.0.0.9,5001,3,41.0-42.0,1179648,9437184
20211119035947,10.0.0.2,38270,10.0.0.9,5001,3,42.0-43.0,1179648,9437184
20211119035948,10.0.0.2,38270,10.0.0.9,5001,3,43.0-44.0,1179648,9437184
20211119035949,10.0.0.2,38270,10.0.0.9,5001,3,44.0-45.0,1310720,10485760
20211119035950,10.0.0.2,38270,10.0.0.9,5001,3,45.0-46.0,1179648,9437184
20211119035951,10.0.0.2,38270,10.0.0.9,5001,3,46.0-47.0,1179648,9437184
20211119035952,10.0.0.2,38270,10.0.0.9,5001,3,47.0-48.0,1179648,9437184
20211119035953,10.0.0.2,38270,10.0.0.9,5001,3,48.0-49.0,1179648,9437184
20211119035954,10.0.0.2,38270,10.0.0.9,5001,3,49.0-50.0,1179648,9437184
20211119035955,10.0.0.2,38270,10.0.0.9,5001,3,50.0-51.0,1179648,9437184
20211119035956,10.0.0.2,38270,10.0.0.9,5001,3,51.0-52.0,1179648,9437184
20211119035957,10.0.0.2,38270,10.0.0.9,5001,3,52.0-53.0,1310720,10485760
20211119035958,10.0.0.2,38270,10.0.0.9,5001,3,53.0-54.0,1179648,9437184
20211119035959,10.0.0.2,38270,10.0.0.9,5001,3,54.0-55.0,1179648,9437184
20211119040000,10.0.0.2,38270,10.0.0.9,5001,3,55.0-56.0,1179648,9437184
20211119040001,10.0.0.2,38270,10.0.0.9,5001,3,56.0-57.0,1179648,9437184
20211119040002,10.0.0.2,38270,10.0.0.9,5001,3,57.0-58.0,1179648,9437184
20211119040003,10.0.0.2,38270,10.0.0.9,5001,3,58.0-59.0,1179648,9437184
